'ATP1B1','CDCA4','CLIC4','CNDP2','CRYZ','GATA3','GLRX','HOMER2','HSD17B11','IGFBP3','MTA1','PAX8','PROS1','SCYL3','SFN','SGCB','SLC37A4','SPDEF','SPP1','TFAP2A','TNIP1','USP7','XBP1','ZNF395','GAPDH',Class
52.842,4.0206,67.263,56.319,19.468,147.16,6.2951,9.3757,12.899,40.142,20.158,0.22931,12.896,10.197,7.4708,11.289,8.043,54.793,26.457,26.161,37.156,40.735,1226.9,16.419,633.83,BRCA
80.831,7.2491,83.102,44.942,9.3958,158.24,13.537,6.3336,10.161,88.712,27.69,0.6381,8.7625,9.3392,11.002,11.994,8.9776,66.199,72.552,45.477,43.288,38.804,928.28,16.003,637.93,BRCA
53.937,11.205,132.78,83.394,14.671,2.024,7.2224,4.0587,5.216,40.74,18.876,0.15889,14.472,7.8654,29.734,14.652,9.1583,0.60376,255.47,36.277,61.052,27.495,106.31,16.562,1925.4,BRCA
201.33,13.484,134.73,46.52,10.189,148.07,60.004,0.93461,13.341,134.55,12.942,0.32632,4.2003,13.934,2.2784,7.7934,10.909,38.747,473.23,49.507,24.171,42.926,1153.5,20.013,2539.3,BRCA
42.309,4.9446,120.66,52.738,8.0336,68.506,29.99,3.2377,8.6784,22.902,9.1339,1.0729,4.2766,13.234,19.785,5.3938,6.6706,86.429,176.88,60.353,21.629,58.201,2052.9,7.3916,1157.7,BRCA
105.09,3.4767,126.74,41.447,6.3772,40.544,28.191,4.0332,26.505,264.74,7.4435,0.11097,2.748,27.632,6.2721,6.792,5.016,40.02,516.74,39.077,18.826,40.03,1386.1,31.481,2719.7,BRCA
82.401,3.9739,64.76,78.319,14.646,140.14,10.998,9.5901,16.463,35.3,18.282,1.8439,12.775,9.0143,10.504,11.281,8.8982,68.607,6.1384,44.864,32.422,37.599,724.73,14.061,635.89,BRCA
128.53,8.3309,77.107,54.854,12.374,228.07,8.5215,14.661,7.0956,40.848,15.541,1.1815,6.2041,11,15.167,20.681,10.11,44.896,151.66,8.6783,29.008,68.679,937.42,7.033,1200.6,BRCA
98.265,8.5573,98.371,111.06,15.989,127.81,10.429,10.155,10.255,21.512,15.961,0.22711,4.4635,8.0404,26.618,17.838,10.645,74.981,288.63,18.759,24.029,45.546,1225.7,8.4152,1298,BRCA
189.81,4.5082,122.95,36.204,12.842,234.85,78.509,3.5195,10.427,53.514,8.7767,0.30716,4.7218,6.6362,4.8322,10.778,4.7707,16.104,551.65,30.538,17.894,46.312,1796.7,16.64,692.71,BRCA
70.188,3.0705,114.14,117.34,14.17,8.0523,17.032,3.1157,12.478,31.355,10.59,0.04549,3.5803,8.1655,4.9169,3.9084,17.972,42.388,51.985,82.377,11.17,43.389,649.59,20.879,441.17,BRCA
63.433,4.9895,98.264,120.18,15.09,10.874,11.287,4.7101,8.9195,45.469,19.591,0.69389,3.5082,8.2935,3.2037,3.593,13.696,94.773,182.1,10.713,35.617,43.62,504.58,9.5343,689.17,BRCA
87.552,7.1674,99.475,75.739,24.286,154.1,13.186,11.432,13.031,48.591,11.23,0.91542,13.548,6.5973,11.625,10.691,9.0742,45.991,67.736,29.694,39.884,36.288,1238.9,17.399,696.89,BRCA
91.989,4.2967,38.758,51.884,73.911,243.98,21.479,60.037,4.2612,21.291,17.682,0.083642,2.0798,7.3637,20.342,2.8296,9.2684,15.09,10.388,4.7166,20.386,33.279,1592.1,10.42,942.15,BRCA
90.516,7.0181,118.3,96.879,16.623,79.937,28.665,7.5739,13.697,93.925,22.164,0.17752,4.8719,6.4078,8.9142,8.0968,13.112,62.404,1021.5,18.433,32.255,55.032,778.69,11.102,2301.5,BRCA
75.186,9.3042,95.63,89.638,12.923,4.4825,36.742,9.4991,26.734,53.059,27.349,0.13556,4.922,4.5211,28.605,6.8183,9.2287,47.33,518.29,25.166,48.405,30.919,253.46,8.1176,2371.8,BRCA
71.749,9.591,126.66,66.488,14.955,43.575,14.771,9.3489,8.0762,39.372,22.078,0.10802,5.496,5.1081,14.873,10.356,11.48,5.5209,128.92,20.291,23.331,30.803,128.91,13.183,2069.5,BRCA
166.79,5.8385,44.433,74.147,19.952,35.148,15.347,17.746,1.2167,130.51,15.927,0.1318,1.7358,6.5315,19.865,5.4975,9.1771,9.7134,105.69,10.562,62.491,42.262,46.054,35.223,12503,BRCA
17.971,6.7731,60.829,31.431,8.3569,226.21,27.156,7.3665,3.9863,17.688,24.974,0.7165,2.5298,12.116,12.249,7.3749,10.164,286.17,1.3977,40.803,22.416,35.941,260.98,39.788,567.93,BRCA
196.37,4.2759,45.697,93.999,13.23,218.27,78.466,30.164,3.1435,35.819,34.545,0.78206,0.85629,9.7168,33.957,1.4449,14.021,199.45,103.78,39.315,38.966,24.845,4988.2,20.478,1404.9,BRCA
126.09,4.104,84.943,78.965,30.589,480.38,27.108,25.404,7.9731,33.33,5.1772,0.66781,1.9498,8.3327,10.587,22.107,17.541,41.075,339.53,78.364,16.135,34.998,1860.6,10.143,1038,BRCA
130.62,3.3779,124.51,68.072,19.129,98.998,18.23,3.9123,23.137,69.868,15.844,0.22488,17.655,9.3498,5.2492,12.288,6.6359,38.805,31.147,27.247,33.15,28.759,1131.7,24.888,724.62,BRCA
32.092,3.4292,70.65,69.63,18.158,137.36,12.607,11.707,4.4037,23.303,23.629,2.2133,3.2773,6.8922,14.925,11.566,4.7743,52.776,421.98,0.84704,21.089,45.509,1285,12.644,890.76,BRCA
132.87,5.2554,69.336,112.94,10.994,337.43,51.514,23.52,8.8847,22.778,14.779,0.36054,2.1432,9.1555,11.368,16.947,15.134,47.488,148.56,35.986,32.661,59.405,1873.1,9.3301,901.39,BRCA
455.73,3.5773,105.37,55.254,27.039,130.6,24.89,4.7346,63.713,41.717,15.111,0.097871,6.7,12.118,11.552,13.053,8.3307,60.942,86.178,53.799,27.597,51.483,1715.6,12.932,858.57,BRCA
211.59,4.1413,70.336,70.575,16.901,211.44,20.321,7.1043,12.095,44.182,17.449,1.0922,11.226,8.9422,7.1328,5.1586,4.8092,68.586,72.936,25.355,25.318,37.578,2644.2,12.898,651.96,BRCA
120.45,5.1212,101.33,29.018,15.615,189.4,7.1073,9.9776,10.395,22.455,11.345,0.93932,4.4599,6.882,9.4384,18.239,7.5467,72.794,203.89,106.51,33.849,31.414,842.55,5.0267,757.81,BRCA
85.139,6.4629,84.915,42.633,21.439,189.35,15.121,13.211,4.789,15.252,9.2178,0.2452,2.1674,4.505,25.993,5.7578,17.305,35.951,353.3,13.103,27.194,55.393,1004.3,23.651,1003.1,BRCA
223.8,7.1343,93.748,64.726,13.084,127.44,9.8052,5.1988,7.9472,55.666,16.841,0.073712,6.327,9.9584,20.088,8.9641,12.191,93.131,130.3,34.095,41.109,35.395,933.63,24.313,1105.1,BRCA
223.74,3.7872,56.528,50.493,12.653,250.51,28.452,4.9218,52.686,40.026,15.113,0.12694,1.7171,7.7816,10.736,38.73,9.1301,56.648,85.577,46.888,26.455,46.142,1882.4,39.524,829.42,BRCA
95.416,12.354,140.82,41.215,24.803,176.43,2.8531,24.832,4.7863,66.958,28.921,0.12303,4.9905,6.0926,3.8746,17.548,10.545,62.056,36.681,67.567,26.776,48.791,732.96,9.6867,1588.9,BRCA
31.257,15.019,44.612,73.195,18.988,236.25,3.4672,15.85,2.1731,12.644,27.288,0.12484,1.8586,6.3743,15.295,20.924,12.53,47.851,17.9,86.177,20.801,52.757,1531.1,9.9778,976.91,BRCA
400.16,5.7629,57.831,57.532,19.046,183.53,22.969,6.0129,9.3067,27.559,20.547,1.3212,6.2873,10.436,22.959,16.998,11.336,43.77,140.68,37.878,20.65,30.513,1565.8,23.625,1133.6,BRCA
127.7,6.6995,59.809,42.056,17.193,64.706,42.746,9.7373,4.385,35.706,20.301,0.86053,3.563,4.2986,17.185,21.934,8.8164,99.135,236.12,15.489,31.135,41.046,1397.4,10.007,3248.4,BRCA
106.06,16.21,156.58,50.321,19.674,5.0449,14.776,24.925,5.2548,72.238,35.806,0.22318,6.727,3.3915,26.718,13.713,7.8099,0.86136,184.8,21.594,29.224,36.03,175.68,17.717,2319.9,BRCA
92.931,7.38,40.228,96.919,6.8881,213.22,16.614,12.275,6.2813,34.77,15.474,0.14109,1.6733,8.3821,19.044,6.1119,19.519,118.71,92.52,37.993,28.6,28.289,5414.5,6.0426,1930,BRCA
118.73,4.9239,86.161,92.494,11.317,179.29,11.842,11.463,13.629,35.187,13.87,0.63193,10.896,11.295,21.667,15.169,9.9107,39.378,294.33,35.397,35.806,34.977,709.36,10.596,959.06,BRCA
225.9,2.7506,89.96,60.126,17.76,205.28,26.611,6.6861,16.778,33.115,9.2251,1.16,4.894,11.822,3.754,7.8529,11.069,61.816,50.801,20.849,40.735,35.86,640.75,21.857,1406.7,BRCA
165.37,15.57,115.04,64.648,13.115,1.0368,12.458,22.612,9.8444,40.465,27.781,0.053001,3.059,5.7157,11.622,8.9075,26.41,39.202,536.72,42.121,42.702,28.417,244.19,12.137,908.66,BRCA
251.25,7.1226,43.384,123.85,11.614,211.92,27.711,2.7544,8.8296,22.706,18.397,0.054942,2.9904,14.624,11.745,8.8014,10.883,77.15,133.73,39.814,43.341,38.936,2179.2,20.138,709.24,BRCA
88.637,6.1808,106.87,62.584,11.056,126.85,6.3011,10.686,9.7406,46.056,13.098,0.74971,4.3944,12.487,8.4441,6.2998,7.7742,56.524,271.56,39.076,22.581,60.494,1597.7,11.551,929.63,BRCA
161.75,3.9276,121.48,105.62,11.76,48.102,14.275,1.3547,19.025,49.815,11.753,0.32265,5.0335,7.1302,0.051199,8.084,13.231,35.833,323.75,32.677,25.347,21.312,188.14,8.3375,916.3,BRCA
25.382,3.5581,74.049,73.745,15.313,115.04,27.462,4.0834,9.269,31.506,10.712,1.3861,4.736,6.2806,9.3662,10.296,5.0054,35.085,70.155,7.9228,26.379,33,827.45,8.0596,1034.9,BRCA
337.89,2.334,47.252,40.502,8.1862,114.94,31.297,3.8865,21.808,26.719,12.398,0.05745,1.3239,9.5123,6.5292,38.188,12.075,25.212,36.65,30.915,18.418,30.168,2329.4,16.572,1129.4,BRCA
217.93,2.1859,150.83,81.124,24.099,18.932,21.515,17.261,13.638,115.81,6.2395,0.24348,8.8071,9.2859,20.082,11.553,9.5716,0.61515,318.7,16.645,19.961,47.402,238.72,17.768,416.81,BRCA
184.18,5.2376,91.277,48.464,16.432,122.08,17.124,7.5767,8.3763,57.888,13.616,2.6217,6.5004,10.853,18.533,9.214,11.107,97.395,124.35,26.196,22.955,63.094,1248.4,14.316,528.95,BRCA
26.513,3.984,148.16,89.79,19.569,187.64,18.03,3.9718,7.019,29.623,15.131,0.31703,4.3142,6.3118,5.7555,9.2044,11.953,63.684,356.05,25.446,21.829,47.485,1096.2,15.987,1259.9,BRCA
162.75,3.8507,91.363,79.324,29.304,113.46,16.847,10.888,11.524,56.679,12.927,0.099896,10.709,9.9728,0.89775,4.9756,7.329,66.277,6.0987,16.428,35.261,47.126,582.69,9.2102,1364.4,BRCA
148.53,9.1686,87.475,61.83,11.529,159.84,14.219,9.3138,19.731,30.206,16.256,0.50653,4.3796,11.566,12.704,12.128,17.91,37.386,468.7,18.516,32.186,43.406,497.91,26.938,1924.1,BRCA
24.234,6.1411,79.522,99.252,13.612,102.17,28.333,6.6616,18.971,65.862,10.422,0.90042,8.7759,4.1471,7.0459,12.129,10.206,53.744,2025,36.068,40.448,33.497,530.52,7.4349,1583.1,BRCA
58.995,9.3095,28.005,69.543,8.8167,330.56,12.193,25.608,5.1938,45.474,15.433,0.38737,1.7341,5.3208,39.101,2.7966,42.678,130.58,287.45,35.206,28.684,29.34,357.79,5.4335,1895.4,BRCA
154.85,2.2468,47.272,61.792,8.6216,227.6,25.713,7.4376,3.8087,37.253,19.427,0.0098998,1.8116,5.4108,9.1263,7.4932,8.766,53.944,43.476,64.412,29.724,38.884,2385.8,15.434,977.51,BRCA
208.21,19.81,191.29,18.1,6.1829,3.4431,12.321,11.961,4.1288,41.714,24.992,0.16194,4.764,11.567,30.232,15.915,25.25,0.061963,249.08,20.659,27.658,22.073,201.82,7.1208,1517.9,BRCA
204.29,4.6568,87.526,68.879,12.837,140.01,13.141,7.6216,9.8765,29.648,22.914,0.81891,5.2056,7.8928,15.496,10.474,7.7767,88.421,52.923,47.087,33.071,31.088,1225,13.36,1778.9,BRCA
93.281,8.2423,205.09,125.59,11.915,1.0732,24.917,31.934,6.4851,186.16,16.47,6.0962,49.578,5.4967,70.975,11.418,4.7937,0.068826,259.03,17.913,30.506,27.806,106.94,9.1493,1857.7,BRCA
94.968,3.1555,74.368,64.064,19.916,100.47,12.2,5.7407,17.985,61.839,13.517,0.43713,14.606,7.2429,10.62,11.581,6.8944,35.41,65.663,13.254,36.555,35.383,714.28,20.007,866.82,BRCA
160.94,5.0237,92.533,70.726,20.871,241.8,12.706,12,10.581,18.958,20.175,0.97007,8.4906,15.815,8.2195,10.234,11.044,46.813,27.412,55.043,28.336,40.426,1211.8,24.688,727.23,BRCA
103.84,4.9873,100.44,97.758,14.794,140.91,10.813,7.095,14.285,49.31,17.689,1.0965,10.832,6.6499,13.769,12.835,10.614,41.001,48.483,20.952,37.36,50.618,671.23,8.3187,763.05,BRCA
195.22,7.2566,119.25,85.33,7.2596,6.5798,33.253,5.8989,10.805,93.112,11.807,0.14938,36.308,6.0021,42.196,15.221,5.3708,0.052556,494.04,6.5365,37.258,22.742,155.91,9.676,1281.7,BRCA
108.32,8.3102,96.593,58.151,5.3189,95.35,19.187,0.5214,13.646,32.543,14.352,0.2499,5.5758,10.388,24.074,6.0417,5.1793,95.234,1029.3,27.421,39.331,31.874,765.18,9.6374,924.08,BRCA
373.32,5.4346,60.641,76.284,26.616,252.69,22.892,5.3603,7.3743,51.977,20.586,0.052497,6.8783,10.704,21.389,7.1938,10.832,70.162,118.41,58.636,40.775,30.689,2257,37.813,861.05,BRCA
7.3454,10.403,64.619,60.181,25.108,176.63,7.2122,8.5604,9.2154,51.673,15.58,0.37782,5.8647,5.3784,11.355,7.212,12.129,113.46,16.253,19.805,30.367,56.94,1861.4,7.7608,2277.1,BRCA
166.51,6.5521,83.235,79.366,9.0493,229.13,22.444,6.1971,11.068,62.083,16.207,1.0929,5.806,9.1487,10.267,8.8824,12.067,37.727,119.04,22.65,35.306,23.527,1364.4,18.019,1009.1,BRCA
197.5,6.0056,53.972,87.255,21.326,96.554,32.11,3.6177,10.529,51.222,12.612,0.97487,9.1765,18.021,14.044,19.411,6.2747,86.239,1.3749,42.259,38.564,42.16,1559.2,28.578,836.77,BRCA
33.477,6.9769,81.461,57.157,8.8569,117.95,6.3276,4.1739,6.0513,41.915,12.688,0.67948,4.5423,5.7827,15.028,6.7778,10.458,247.13,46.64,50.679,29.507,47.277,2023.2,4.4186,2957.1,BRCA
18.033,10.271,35.795,48.33,19.469,234.2,4.2961,9.5733,5.0642,18.812,42.522,0.15403,2.501,5.0694,5.2322,14.874,9.792,77.55,237.59,61.872,32.891,33.715,1028.2,6.5832,1253.2,BRCA
14.682,7.7218,20.27,88.605,20.553,249.42,11.863,87.394,12.16,16.165,18.627,0.18968,4.1004,6.7732,15.478,17.013,9.222,164.61,13.855,56.539,60.607,57.12,927.59,3.8523,929.2,BRCA
30.87,4.2609,95.999,75.982,10.767,59.446,17.425,3.6036,20.213,55.716,17.594,0.22959,18.24,4.7648,13.883,12.57,12.914,38.166,41.485,8.8891,46.631,31.662,558.48,10.661,815.94,BRCA
27.163,13.964,74.205,52.131,2.0449,172.51,5.4435,17.512,3.6821,18.402,27.986,0.40276,2.6723,8.989,21.584,8.0174,18.882,114.91,11.6,53.579,29.452,24.518,1351.5,2.7531,1122.8,BRCA
65.466,7.1814,63.454,97.846,15.853,509.67,17.784,3.4788,11.777,26.994,20.683,0.28182,5.3303,7.9201,6.7012,22.26,7.2454,76.773,377.87,45.303,44.635,54.597,898.09,11.614,674.95,BRCA
176.56,5.1256,73.012,108.68,8.3831,317.14,38.615,13.478,7.3625,53.933,14.963,0.90758,4.0463,8.6625,8.5428,7.0063,7.7489,43.949,63.476,27.74,39.018,52.259,931.74,19.111,1506.6,BRCA
91.331,12.808,31.724,58.894,13.087,103.39,21.97,10.333,6.717,31.699,41.121,0.47137,2.4581,6.3116,15.396,3.6654,14.142,121.83,26.634,51.948,18.091,57.764,393.18,5.9287,1982,BRCA
270.04,4.1593,64.849,46.258,13.526,316.97,66.476,4.151,5.2414,22.004,19.239,1.8114,2.8911,11.782,10.075,8.1543,5.5099,112.51,219.61,48.571,36.242,30.383,3689.4,24.492,1118.5,BRCA
142.37,6.7218,97.373,92.988,32.056,188.97,16.798,6.7475,12.233,51.239,23.97,0.32052,6.6369,8.618,19.664,11.969,12.969,57.272,609.14,24.407,44.721,40.647,521.86,17.909,1298,BRCA
57.129,11.956,91.583,95.613,30.305,50.359,15.982,6.83,3.2429,29.534,21.981,0.11232,3.0085,5.3177,3.08,12.226,15.644,1.3294,119.43,44.41,27.952,28.181,210.66,2.9515,4520.3,BRCA
133.84,11.141,36.446,32.923,23.706,276.67,41.264,2.4462,2.1797,12.146,15.921,0.1947,1.1278,6.5439,26.798,2.1576,14.023,125.19,174.84,39.505,33.256,40.109,1356.8,13.232,3818.5,BRCA
34.569,17.767,81.112,93.736,4.7458,64.327,6.1209,22.754,5.3445,24.122,43.679,0.084725,2.7782,5.2193,3.3463,5.7263,6.8567,161.78,21.076,24.2,31.275,38.27,277.62,6.5694,1858.1,BRCA
84.95,8.2504,57.665,69.4,15.068,234.46,32.651,8.036,9.7302,44.525,19.842,0.041717,9.28,10.322,16.895,12.295,14.761,101.74,6.8324,36.522,53.274,46.479,777.88,13.852,692.38,BRCA
72.328,18.683,73.928,28.291,14.988,2.2627,40,7.6148,4.261,36.883,29.882,0.088664,1.7952,3.9203,43.297,5.1277,12.757,1.3227,80.846,35.434,29.145,15.033,92.986,10.713,2212.2,BRCA
233.69,5.5374,42.217,42.365,17.114,299.45,11.802,12.152,7.6738,51.262,24.328,0.20378,3.2637,6.0934,0.6852,14.758,8.272,63.534,159.65,25.022,24.323,29.474,1977.1,8.405,1018,BRCA
14.433,6.5989,19.948,60.822,7.0443,283.84,6.1823,5.0174,9.2691,15.842,14.395,1.0545,3.5026,10.118,16.452,7.1892,16.598,75.473,586.36,39.185,45.071,45.056,948.45,5.1267,1430.1,BRCA
243.58,7.8987,77.956,66.187,9.0157,141.77,6.2811,8.1277,17.624,32.762,8.9296,0.20452,3.4914,8.1297,22.743,5.3404,10.019,75.489,60.118,29.863,31.379,46.839,1157.9,12.798,2092.9,BRCA
63.77,12.675,51.34,79.391,21.63,224.9,6.8191,19.928,2.77,19.794,17.56,0.27939,1.0355,8.575,16.528,11.89,22.343,103.47,99.638,15.078,18.27,32.589,1330.8,6.5676,2792,BRCA
57.762,10.082,178.32,34.318,7.2741,4.3794,25.95,31.016,7.8151,29.442,14.244,0.090221,5.8162,10.497,24.536,4.5236,8.9155,4.7529,42.946,28.818,24.233,35.948,254.79,9.2211,770.87,BRCA
212.91,17.467,127.41,59.734,12.259,9.0259,14.256,21.368,1.9938,32.285,13.52,0.051258,2.9184,4.5657,282.78,5.8732,13.86,9.2421,56.681,35.179,20.952,19.059,115.97,5.6365,6330.9,BRCA
24.598,5.9192,52.683,38.693,11.074,169.69,13.457,3.1113,8.6212,57.602,16.921,0.47572,7.4653,5.4389,13.075,4.4663,15.998,54.019,68.642,23.359,29.757,36.037,916.91,26.321,1158.7,BRCA
88.531,6.4768,255.22,31.774,20.034,28.394,8.7117,11.428,6.9696,50.655,17.88,0.10399,26.493,6.5229,34.499,17.219,5.6106,1.6128,292.36,8.8175,28.079,22.731,90.771,6.8637,1985.5,BRCA
209.81,4.4675,143.46,74.709,6.5875,84.316,32.782,8.4236,9.013,78.492,22.776,0.034844,6.8066,14.134,24.533,6.2423,8.9475,113.03,235.59,26.511,39.693,32.143,1910.3,21.13,2295.2,BRCA
85.991,3.683,95.076,73.874,14.425,41.921,6.8853,10.323,13.484,56.046,19.685,0.54155,16.408,7.8539,20.062,9.1613,10.572,46.361,145.77,30.157,33.707,27.918,481.37,16.321,765.13,BRCA
171.31,5.3208,96.858,73.323,17.365,114.74,9.7055,7.0552,11.967,129.37,20.231,1.6824,6.8117,8.5467,12.483,11.492,10.844,63.494,336.63,19.35,43.654,30.541,553.7,23.78,2878.6,BRCA
18.483,9.8349,54.822,55.252,15.382,233.29,35.031,15.389,5.0811,44.201,32.025,0.18542,2.9172,9.8021,6.3978,12.283,10.865,58.694,120.33,34.227,23.104,45.316,1232.1,38.153,1505.2,BRCA
120.7,3.3514,76.339,100.65,22.969,423.68,2.6786,36.807,2.1963,7.1925,9.2092,0.12724,2.1538,6.9895,26.098,14.469,6.3699,39.409,14.371,33.229,18.759,37.394,1549.9,10.489,600.05,BRCA
11.14,2.2594,147.34,31.731,9.8496,7.3311,11.116,2.2433,25.475,41.962,17.808,0.34412,22.571,3.4861,2.2253,24.153,6.1848,4.601,7.1639,5.6974,55.307,19.308,79.385,16.327,701.25,BRCA
32.573,9.1141,131.5,44.497,10.847,4.9506,16.586,13.461,1.1794,26.017,47.505,0.06198,17.033,7.9298,17.011,9.2727,6.7493,7.1873,28.171,57.698,12.155,19.438,87.845,11.73,1970,BRCA
27.716,8.0694,120.53,64.607,17.684,14.539,14.32,11.942,8.3845,29.358,19.705,0.15247,3.7081,5.2324,107.54,7.3334,13.131,85.611,48.787,37.509,45.627,23.033,256.29,26.996,1382.6,BRCA
76.358,6.6872,62.414,94.222,13.2,82.894,9.3779,8.1435,10.665,21.353,13.808,0.047039,3.4947,9.9303,13.104,5.4132,13.493,74.267,2.0124,33.183,25.973,39.865,1049.5,8.621,1074.9,BRCA
54.527,4.9258,103.7,83.348,7.5421,105.05,6.4397,11.257,7.0131,26.095,9.9168,0.13569,3.6879,7.9847,11.409,4.8057,16.065,74.192,79.038,36.167,29.653,40.921,766.3,6.4671,1281,BRCA
121.98,8.0942,96.229,152.79,21.001,172.73,12.25,4.5676,6.5635,48.974,18.844,0.24399,5.2721,8.169,14.381,6.705,10.258,90.286,73.028,27.374,38.148,53.957,991.53,16.234,1318,BRCA
233.6,4.1858,54.152,199.68,12.47,408.62,8.0931,17.058,8.8096,30.115,23.773,1.4584,5.459,16.717,13.521,13.415,13.641,69.591,22.626,65.55,37.566,44.524,716.29,29.787,811.01,BRCA
176.86,5.0808,33.314,106.06,27.885,178.83,8.4141,12.29,5.1648,11.129,19.329,0.057173,1.3006,11.903,12.394,4.212,12.243,91.144,80.522,65.375,42.825,59.88,1374.9,11.473,727.74,BRCA
184.69,8.1583,59.09,100.35,28.623,270.28,19.149,9.3228,6.5529,23.105,26.515,1.7211,2.2475,13.807,11.436,3.7466,12.19,111.74,31.386,38.783,41.513,46.717,1606.7,31.704,756.59,BRCA
7.6327,14.27,51.677,140.5,30,263.98,21.699,21.017,7.8321,27.455,29.161,0.7323,4.3445,8.5228,24.706,8.4323,15.948,110.82,78.791,30.947,51.071,34.45,680.62,13.411,1656.6,BRCA
19.968,1.3554,92.129,18.295,13.671,6.171,10.235,1.7266,42.155,134.28,13.163,0.34835,19.831,4.083,1.7871,27.357,6.0166,2.0359,3.0427,2.505,39.859,20.82,78.128,21.042,372.5,BRCA
144.13,4.6537,50.109,66.569,21.387,295.45,27.561,12.02,10.647,44.551,29.639,1.0702,6.0532,12.853,6.8575,8.7372,8.5406,70.389,43.88,76.019,28.246,56.505,907.6,33.189,345.11,BRCA
179.86,4.7728,52.137,104.53,16.659,231.79,13.605,15.706,3.9485,12.048,23.995,1.364,1.2431,13.108,8.8174,7.1026,12.753,76.113,185.55,53.118,40.865,40.614,1939,7.951,1085.4,BRCA
163.97,5.5576,28.469,50.601,26.157,240.78,27.078,17.791,7.2334,9.7969,31.68,0.18846,1.4971,13.179,17.135,2.3892,8.9318,99.907,61.628,39.88,36.251,64.654,2194,10.917,797.73,BRCA
176.45,11.851,43.631,55.659,19.037,204.78,46.141,8.7352,8.9939,15.521,43.429,0.20532,3.0686,12.574,23.046,4.5461,7.0234,77.714,202.15,46.041,40.61,53.74,1019.3,11.318,1224,BRCA
90.026,5.9436,237.06,71.325,12.749,128.32,43.923,1.287,7.7483,54.8,15.22,0.11996,4.42,10.661,10.516,6.0679,9.4944,120.1,261.08,33.201,31.143,31.086,2631.5,21.188,902.66,BRCA
64.124,3.2557,142.22,42.4,15.816,43.087,10.299,6.5975,35.89,110.57,14.459,0.19024,38.754,4.1399,17.233,19.833,7.0844,25.803,18.804,16.043,42.983,24.236,814.04,21.86,481.55,BRCA
56.576,3.6458,109.17,69.832,18.311,122.18,49.969,2.4759,24.363,45.108,7.4013,0.22484,13.018,7.0117,3.6036,16.564,4.6828,31.965,157.62,10.927,29.419,35.2,888.26,8.3497,735.46,BRCA
51.522,13.458,40.459,100.93,16.513,184.2,6.9783,12.269,11.318,17.915,16.791,0.23719,2.579,5.5205,8.4082,8.7907,14.751,37.575,126.18,31.389,28.803,52.366,247.21,7.9178,1053.9,BRCA
80.287,8.3737,73.078,108.61,1.9662,143.62,22.191,11.83,6.9678,42.733,21.125,0.28932,9.8683,7.279,10.323,14.325,5.5654,53.436,15.609,23.736,21.666,39.854,1122.6,20.971,359.65,BRCA
116.12,4.634,35.328,116.81,8.6839,260.24,2.5738,56.505,2.591,32.406,18.754,1.192,2.1593,12.956,7.9931,10.185,7.3892,71.094,25.989,82.586,18.712,54.698,2096.7,9.444,1142.1,BRCA
14.329,5.126,48.975,50.06,6.6429,190.7,2.3933,44.489,8.6762,16.719,11.486,0.27417,3.2935,8.5971,5.7715,13.157,9.4848,48.608,75.469,113.99,28.921,27.384,1131.6,7.2628,1280.2,BRCA
76.911,6.0819,157.2,49.526,13.175,4.9194,11.156,6.9096,8.5269,30.237,15.591,0.3863,7.9693,8.162,26.33,8.4418,17.291,67.225,244.4,20.467,19.82,43.001,726.62,8.3649,1728.2,BRCA
92.551,5.4578,126.39,61.024,11.144,104.28,14.492,5.0672,21.294,68.515,7.8763,0.27224,18.466,7.7364,9.4251,8.2795,8.2217,59.779,432.36,23.013,38.262,35.578,519.94,9.4331,908.79,BRCA
220.44,5.6875,67.01,56.154,8.9102,341.14,25.52,4.3389,4.6021,50.095,27.947,0.22511,2.4813,8.2368,20.762,2.8402,15.402,129.58,23.046,56.563,50.986,23.776,2341.4,16.627,865.4,BRCA
60.88,4.4693,37.552,55.18,12.261,54.851,95.002,2.786,29.523,77.617,16.672,1.2677,8.7182,7.8149,8.9177,5.4583,6.5494,32.993,33.786,11.254,50.457,31.512,375.94,8.0802,1256.2,BRCA
49.985,7.7056,50.452,45.218,11.049,13.503,34.118,15.256,12.188,34.085,15.386,0.39071,2.7521,4.5261,61.155,5.4401,8.3945,5.8232,50.648,21.069,37.28,24.695,125.3,6.2099,2515.5,BRCA
3.4184,1.0796,89.591,23.352,7.7028,1.4632,10.098,0.59017,50.569,166.47,9.2483,0.78607,10.458,3.5028,0.14812,16.597,4.5818,0.050128,4.7823,0.14535,67.821,18.456,41.733,17.585,294.25,BRCA
35.295,3.2903,54.573,80.015,18.145,279.51,7.4087,32.617,3.9739,17.503,11.386,1.0559,3.0572,7.1532,17.969,11.964,7.5582,86.274,18.293,69.264,34.704,36.155,1102.1,6.8235,830.57,BRCA
117.57,7.0713,53.553,74.054,8.4722,112.04,37.102,2.3205,8.5995,57.689,25.975,1.3356,7.8001,10.33,33.371,5.1063,10.935,68.78,45.262,50.005,30.071,33.521,684.35,6.6918,1170.5,BRCA
47.46,2.4295,114.46,47.435,10.5,11.499,18.676,10.608,22.231,85.78,19.913,0.43974,24.03,3.7111,10.109,22.734,7.1608,18.312,27.327,11.765,111.87,25.856,255.27,16.876,578.53,BRCA
